timestamp,test_type,total_elapsed_time,rate,photo_count,is_face_recognition,is_face_authentication,similarity,path
2025-08-22T15:49:10.277621,FRR,00분 30초,0.24%,850,true,true,0.8820987343788147,assets/images/frr/CHRIS-(999)-213.jpg
2025-08-22T15:49:10.277653,FRR,00분 30초,0.24%,850,true,true,0.882161557674408,assets/images/frr/CHRIS-(999)-212.jpg
2025-08-22T15:49:10.277656,FRR,00분 30초,0.24%,850,true,true,0.815068244934082,assets/images/frr/CHRIS-(999)-211.jpg
2025-08-22T15:49:10.277658,FRR,00분 30초,0.24%,850,true,true,0.8440590500831604,assets/images/frr/CHRIS-(999)-210.jpg
2025-08-22T15:49:10.277660,FRR,00분 30초,0.24%,850,true,true,0.7734265327453613,assets/images/frr/CHRIS-(999)-21.jpg
2025-08-22T15:49:10.277662,FRR,00분 30초,0.24%,850,true,true,0.845840573310852,assets/images/frr/CHRIS-(999)-209.jpg
2025-08-22T15:49:10.277664,FRR,00분 30초,0.24%,850,true,true,0.8893554210662842,assets/images/frr/CHRIS-(999)-208.jpg
2025-08-22T15:49:10.277666,FRR,00분 30초,0.24%,850,true,true,0.814310610294342,assets/images/frr/CHRIS-(999)-207.jpg
2025-08-22T15:49:10.277667,FRR,00분 29초,0.24%,850,true,true,0.8064587712287903,assets/images/frr/CHRIS-(999)-206.jpg
2025-08-22T15:49:10.277669,FRR,00분 29초,0.24%,850,true,true,0.8494178652763367,assets/images/frr/CHRIS-(999)-205.jpg
2025-08-22T15:49:10.277671,FRR,00분 29초,0.24%,850,true,true,0.8521969318389893,assets/images/frr/CHRIS-(999)-204.jpg
2025-08-22T15:49:10.277672,FRR,00분 29초,0.24%,850,true,true,0.8526376485824585,assets/images/frr/CHRIS-(999)-203.jpg
2025-08-22T15:49:10.277674,FRR,00분 29초,0.24%,850,true,true,0.8810287714004517,assets/images/frr/CHRIS-(999)-202.jpg
2025-08-22T15:49:10.277675,FRR,00분 29초,0.24%,850,true,true,0.8470751047134399,assets/images/frr/CHRIS-(999)-201.jpg
2025-08-22T15:49:10.277677,FRR,00분 29초,0.24%,850,true,true,0.8328893780708313,assets/images/frr/CHRIS-(999)-200.jpg
2025-08-22T15:49:10.277678,FRR,00분 29초,0.24%,850,true,true,0.7215901017189026,assets/images/frr/CHRIS-(999)-20.jpg
2025-08-22T15:49:10.277680,FRR,00분 29초,0.24%,850,true,true,0.8491323590278625,assets/images/frr/CHRIS-(999)-2.jpg
2025-08-22T15:49:10.277681,FRR,00분 29초,0.24%,850,true,true,0.8129150867462158,assets/images/frr/CHRIS-(999)-199.jpg
2025-08-22T15:49:10.277682,FRR,00분 29초,0.24%,850,true,true,0.8289913535118103,assets/images/frr/CHRIS-(999)-198.jpg
2025-08-22T15:49:10.277683,FRR,00분 29초,0.24%,850,true,true,0.7817954421043396,assets/images/frr/CHRIS-(999)-197.jpg
2025-08-22T15:49:10.277685,FRR,00분 29초,0.24%,850,true,true,0.8735756278038025,assets/images/frr/CHRIS-(999)-196.jpg
2025-08-22T15:49:10.277686,FRR,00분 29초,0.24%,850,true,true,0.8745039701461792,assets/images/frr/CHRIS-(999)-195.jpg
2025-08-22T15:49:10.277687,FRR,00분 29초,0.24%,850,true,true,0.7850930094718933,assets/images/frr/CHRIS-(999)-194.jpg
2025-08-22T15:49:10.277689,FRR,00분 29초,0.24%,850,true,true,0.7376779317855835,assets/images/frr/CHRIS-(999)-193.jpg
2025-08-22T15:49:10.277690,FRR,00분 29초,0.24%,850,true,true,0.7323180437088013,assets/images/frr/CHRIS-(999)-192.jpg
2025-08-22T15:49:10.277691,FRR,00분 29초,0.24%,850,true,true,0.7085574865341187,assets/images/frr/CHRIS-(999)-191.jpg
2025-08-22T15:49:10.277693,FRR,00분 29초,0.24%,850,true,true,0.8238251209259033,assets/images/frr/CHRIS-(999)-98.jpg
2025-08-22T15:49:10.277694,FRR,00분 29초,0.24%,850,true,true,0.7722600102424622,assets/images/frr/CHRIS-(999)-97.jpg
2025-08-22T15:49:10.277696,FRR,00분 29초,0.24%,850,true,true,0.7616692781448364,assets/images/frr/CHRIS-(999)-96.jpg
2025-08-22T15:49:10.277697,FRR,00분 29초,0.24%,850,true,true,0.7821506261825562,assets/images/frr/CHRIS-(999)-95.jpg
2025-08-22T15:49:10.277698,FRR,00분 29초,0.24%,850,true,true,0.8177796602249146,assets/images/frr/CHRIS-(999)-94.jpg
2025-08-22T15:49:10.277699,FRR,00분 29초,0.24%,850,true,true,0.8385652899742126,assets/images/frr/CHRIS-(999)-93.jpg
2025-08-22T15:49:10.277701,FRR,00분 29초,0.24%,850,true,true,0.7585127949714661,assets/images/frr/CHRIS-(999)-190.jpg
2025-08-22T15:49:10.277703,FRR,00분 28초,0.24%,850,true,true,0.8402202725410461,assets/images/frr/CHRIS-(999)-92.jpg
2025-08-22T15:49:10.277704,FRR,00분 28초,0.24%,850,true,true,0.8468524813652039,assets/images/frr/CHRIS-(999)-91.jpg
2025-08-22T15:49:10.277705,FRR,00분 28초,0.24%,850,true,true,0.8077765703201294,assets/images/frr/CHRIS-(999)-90.jpg
2025-08-22T15:49:10.277708,FRR,00분 28초,0.24%,850,true,true,0.8227711319923401,assets/images/frr/CHRIS-(999)-9.jpg
2025-08-22T15:49:10.277710,FRR,00분 28초,0.24%,850,true,true,0.8187663555145264,assets/images/frr/CHRIS-(999)-89.jpg
2025-08-22T15:49:10.277711,FRR,00분 28초,0.24%,850,true,true,0.7485052347183228,assets/images/frr/CHRIS-(999)-88.jpg
2025-08-22T15:49:10.277713,FRR,00분 28초,0.24%,850,true,true,0.8271780610084534,assets/images/frr/CHRIS-(999)-87.jpg
2025-08-22T15:49:10.277714,FRR,00분 28초,0.24%,850,true,true,0.7889907956123352,assets/images/frr/CHRIS-(999)-19.jpg
2025-08-22T15:49:10.277716,FRR,00분 28초,0.24%,850,true,true,0.8294599652290344,assets/images/frr/CHRIS-(999)-86.jpg
2025-08-22T15:49:10.277717,FRR,00분 28초,0.24%,850,true,true,0.750167965888977,assets/images/frr/CHRIS-(999)-85.jpg
2025-08-22T15:49:10.277719,FRR,00분 28초,0.24%,850,true,true,0.8033056259155273,assets/images/frr/CHRIS-(999)-849.jpg
2025-08-22T15:49:10.277720,FRR,00분 28초,0.24%,850,true,true,0.8255800008773804,assets/images/frr/CHRIS-(999)-848.jpg
2025-08-22T15:49:10.277722,FRR,00분 28초,0.24%,850,true,true,0.8574002385139465,assets/images/frr/CHRIS-(999)-847.jpg
2025-08-22T15:49:10.277723,FRR,00분 28초,0.24%,850,true,true,0.8856378793716431,assets/images/frr/CHRIS-(999)-846.jpg
2025-08-22T15:49:10.277725,FRR,00분 28초,0.24%,850,true,true,0.7854321599006653,assets/images/frr/CHRIS-(999)-845.jpg
2025-08-22T15:49:10.277726,FRR,00분 28초,0.24%,850,true,true,0.7700947523117065,assets/images/frr/CHRIS-(999)-189.jpg
2025-08-22T15:49:10.277727,FRR,00분 28초,0.24%,850,true,true,0.7698375582695007,assets/images/frr/CHRIS-(999)-844.jpg
2025-08-22T15:49:10.277728,FRR,00분 28초,0.24%,850,true,true,0.7470467686653137,assets/images/frr/CHRIS-(999)-843.jpg
2025-08-22T15:49:10.277730,FRR,00분 28초,0.24%,850,true,true,0.7557840347290039,assets/images/frr/CHRIS-(999)-842.jpg
2025-08-22T15:49:10.277731,FRR,00분 28초,0.24%,850,true,true,0.7156007289886475,assets/images/frr/CHRIS-(999)-841.jpg
2025-08-22T15:49:10.277733,FRR,00분 28초,0.24%,850,true,true,0.7149659395217896,assets/images/frr/CHRIS-(999)-840.jpg
2025-08-22T15:49:10.277734,FRR,00분 28초,0.24%,850,true,true,0.8321731686592102,assets/images/frr/CHRIS-(999)-84.jpg
2025-08-22T15:49:10.277735,FRR,00분 28초,0.24%,850,true,true,0.7743712067604065,assets/images/frr/CHRIS-(999)-839.jpg
2025-08-22T15:49:10.277736,FRR,00분 28초,0.24%,850,true,true,0.7875227928161621,assets/images/frr/CHRIS-(999)-188.jpg
2025-08-22T15:49:10.277738,FRR,00분 28초,0.24%,850,true,true,0.7542315125465393,assets/images/frr/CHRIS-(999)-838.jpg
2025-08-22T15:49:10.277739,FRR,00분 27초,0.24%,850,true,true,0.7476378679275513,assets/images/frr/CHRIS-(999)-837.jpg
2025-08-22T15:49:10.277740,FRR,00분 27초,0.24%,850,true,true,0.7887037992477417,assets/images/frr/CHRIS-(999)-836.jpg
2025-08-22T15:49:10.277742,FRR,00분 27초,0.24%,850,true,true,0.7521957159042358,assets/images/frr/CHRIS-(999)-835.jpg
2025-08-22T15:49:10.277743,FRR,00분 27초,0.24%,850,true,true,0.7660268545150757,assets/images/frr/CHRIS-(999)-834.jpg
2025-08-22T15:49:10.277744,FRR,00분 27초,0.24%,850,true,true,0.844386100769043,assets/images/frr/CHRIS-(999)-833.jpg
2025-08-22T15:49:10.277746,FRR,00분 27초,0.24%,850,true,false,0.6755567789077759,assets/images/frr/CHRIS-(999)-832.jpg
2025-08-22T15:49:10.277747,FRR,00분 27초,0.12%,850,true,true,0.7598183155059814,assets/images/frr/CHRIS-(999)-187.jpg
2025-08-22T15:49:10.277749,FRR,00분 27초,0.12%,850,true,true,0.779488742351532,assets/images/frr/CHRIS-(999)-831.jpg
2025-08-22T15:49:10.277750,FRR,00분 27초,0.12%,850,true,true,0.7312436103820801,assets/images/frr/CHRIS-(999)-830.jpg
2025-08-22T15:49:10.277751,FRR,00분 27초,0.12%,850,true,true,0.8649364709854126,assets/images/frr/CHRIS-(999)-83.jpg
2025-08-22T15:49:10.277753,FRR,00분 27초,0.12%,850,true,true,0.7703716158866882,assets/images/frr/CHRIS-(999)-829.jpg
2025-08-22T15:49:10.277754,FRR,00분 27초,0.12%,850,true,true,0.8713570237159729,assets/images/frr/CHRIS-(999)-828.jpg
2025-08-22T15:49:10.277755,FRR,00분 27초,0.12%,850,true,true,0.8509558439254761,assets/images/frr/CHRIS-(999)-827.jpg
2025-08-22T15:49:10.277757,FRR,00분 27초,0.12%,850,true,true,0.8108491897583008,assets/images/frr/CHRIS-(999)-826.jpg
2025-08-22T15:49:10.277758,FRR,00분 27초,0.12%,850,true,true,0.8697615265846252,assets/images/frr/CHRIS-(999)-186.jpg
2025-08-22T15:49:10.277759,FRR,00분 27초,0.12%,850,true,true,0.7809370160102844,assets/images/frr/CHRIS-(999)-825.jpg
2025-08-22T15:49:10.277761,FRR,00분 27초,0.12%,850,true,true,0.8485590219497681,assets/images/frr/CHRIS-(999)-824.jpg
2025-08-22T15:49:10.277762,FRR,00분 27초,0.12%,850,true,true,0.8325391411781311,assets/images/frr/CHRIS-(999)-823.jpg
2025-08-22T15:49:10.277763,FRR,00분 27초,0.12%,850,true,true,0.8373445272445679,assets/images/frr/CHRIS-(999)-822.jpg
2025-08-22T15:49:10.277765,FRR,00분 27초,0.12%,850,true,true,0.8314477801322937,assets/images/frr/CHRIS-(999)-821.jpg
2025-08-22T15:49:10.277766,FRR,00분 27초,0.12%,850,true,true,0.8401639461517334,assets/images/frr/CHRIS-(999)-820.jpg
2025-08-22T15:49:10.277768,FRR,00분 27초,0.12%,850,true,true,0.8899747133255005,assets/images/frr/CHRIS-(999)-82.jpg
2025-08-22T15:49:10.277769,FRR,00분 27초,0.12%,850,true,true,0.7812144160270691,assets/images/frr/CHRIS-(999)-185.jpg
2025-08-22T15:49:10.277770,FRR,00분 27초,0.12%,850,true,true,0.8956631422042847,assets/images/frr/CHRIS-(999)-819.jpg
2025-08-22T15:49:10.277771,FRR,00분 27초,0.12%,850,true,true,0.8678367137908936,assets/images/frr/CHRIS-(999)-818.jpg
2025-08-22T15:49:10.277773,FRR,00분 26초,0.12%,850,true,true,0.8599822521209717,assets/images/frr/CHRIS-(999)-817.jpg
2025-08-22T15:49:10.277774,FRR,00분 26초,0.12%,850,true,true,0.7965196371078491,assets/images/frr/CHRIS-(999)-816.jpg
2025-08-22T15:49:10.277775,FRR,00분 26초,0.12%,850,true,true,0.8447012901306152,assets/images/frr/CHRIS-(999)-815.jpg
2025-08-22T15:49:10.277776,FRR,00분 26초,0.12%,850,true,true,0.8672604560852051,assets/images/frr/CHRIS-(999)-814.jpg
2025-08-22T15:49:10.277778,FRR,00분 26초,0.12%,850,true,true,0.871206521987915,assets/images/frr/CHRIS-(999)-813.jpg
2025-08-22T15:49:10.277779,FRR,00분 26초,0.12%,850,true,true,0.7827085852622986,assets/images/frr/CHRIS-(999)-184.jpg
2025-08-22T15:49:10.277780,FRR,00분 26초,0.12%,850,true,true,0.882238507270813,assets/images/frr/CHRIS-(999)-812.jpg
2025-08-22T15:49:10.277781,FRR,00분 26초,0.12%,850,true,true,0.852645218372345,assets/images/frr/CHRIS-(999)-811.jpg
2025-08-22T15:49:10.277783,FRR,00분 26초,0.12%,850,true,true,0.8065457940101624,assets/images/frr/CHRIS-(999)-810.jpg
2025-08-22T15:49:10.277784,FRR,00분 26초,0.12%,850,true,true,0.849852979183197,assets/images/frr/CHRIS-(999)-81.jpg
2025-08-22T15:49:10.277785,FRR,00분 26초,0.12%,850,true,true,0.8048340678215027,assets/images/frr/CHRIS-(999)-809.jpg
2025-08-22T15:49:10.277786,FRR,00분 26초,0.12%,850,true,true,0.8126558065414429,assets/images/frr/CHRIS-(999)-808.jpg
2025-08-22T15:49:10.277788,FRR,00분 26초,0.12%,850,true,true,0.7273341417312622,assets/images/frr/CHRIS-(999)-807.jpg
2025-08-22T15:49:10.277789,FRR,00분 26초,0.12%,850,true,true,0.8750579357147217,assets/images/frr/CHRIS-(999)-183.jpg
2025-08-22T15:49:10.277790,FRR,00분 26초,0.12%,850,true,true,0.7947215437889099,assets/images/frr/CHRIS-(999)-806.jpg
2025-08-22T15:49:10.277791,FRR,00분 26초,0.12%,850,true,true,0.7856085896492004,assets/images/frr/CHRIS-(999)-805.jpg
2025-08-22T15:49:10.277793,FRR,00분 26초,0.12%,850,true,true,0.8240024447441101,assets/images/frr/CHRIS-(999)-804.jpg
2025-08-22T15:49:10.277794,FRR,00분 26초,0.12%,850,true,true,0.7701551914215088,assets/images/frr/CHRIS-(999)-803.jpg
2025-08-22T15:49:10.277795,FRR,00분 26초,0.12%,850,true,true,0.8591614961624146,assets/images/frr/CHRIS-(999)-802.jpg
2025-08-22T15:49:10.277796,FRR,00분 26초,0.12%,850,true,true,0.7502549290657043,assets/images/frr/CHRIS-(999)-801.jpg
2025-08-22T15:49:10.277798,FRR,00분 26초,0.12%,850,true,true,0.720758855342865,assets/images/frr/CHRIS-(999)-800.jpg
2025-08-22T15:49:10.277799,FRR,00분 26초,0.12%,850,true,true,0.8908770084381104,assets/images/frr/CHRIS-(999)-182.jpg
2025-08-22T15:49:10.277801,FRR,00분 26초,0.12%,850,true,true,0.8090564012527466,assets/images/frr/CHRIS-(999)-80.jpg
2025-08-22T15:49:10.277802,FRR,00분 26초,0.12%,850,true,true,0.8178083300590515,assets/images/frr/CHRIS-(999)-8.jpg
2025-08-22T15:49:10.277803,FRR,00분 25초,0.12%,850,true,true,0.7986737489700317,assets/images/frr/CHRIS-(999)-799.jpg
2025-08-22T15:49:10.277805,FRR,00분 25초,0.12%,850,true,true,0.7648100852966309,assets/images/frr/CHRIS-(999)-798.jpg
2025-08-22T15:49:10.277806,FRR,00분 25초,0.12%,850,true,true,0.7357192635536194,assets/images/frr/CHRIS-(999)-797.jpg
2025-08-22T15:49:10.277807,FRR,00분 25초,0.12%,850,true,true,0.776617705821991,assets/images/frr/CHRIS-(999)-796.jpg
2025-08-22T15:49:10.277809,FRR,00분 25초,0.12%,850,true,true,0.7953621745109558,assets/images/frr/CHRIS-(999)-795.jpg
2025-08-22T15:49:10.277810,FRR,00분 25초,0.12%,850,true,true,0.8607720136642456,assets/images/frr/CHRIS-(999)-181.jpg
2025-08-22T15:49:10.277811,FRR,00분 25초,0.12%,850,true,true,0.7296568155288696,assets/images/frr/CHRIS-(999)-794.jpg
2025-08-22T15:49:10.277812,FRR,00분 25초,0.12%,850,true,true,0.7689415812492371,assets/images/frr/CHRIS-(999)-793.jpg
2025-08-22T15:49:10.277814,FRR,00분 25초,0.12%,850,true,true,0.7286160588264465,assets/images/frr/CHRIS-(999)-792.jpg
2025-08-22T15:49:10.277815,FRR,00분 25초,0.12%,850,true,true,0.7015496492385864,assets/images/frr/CHRIS-(999)-791.jpg
2025-08-22T15:49:10.277816,FRR,00분 25초,0.12%,850,true,true,0.7269103527069092,assets/images/frr/CHRIS-(999)-790.jpg
2025-08-22T15:49:10.277817,FRR,00분 25초,0.12%,850,true,true,0.7910237908363342,assets/images/frr/CHRIS-(999)-79.jpg
2025-08-22T15:49:10.277819,FRR,00분 25초,0.12%,850,true,true,0.7263345122337341,assets/images/frr/CHRIS-(999)-789.jpg
2025-08-22T15:49:10.277820,FRR,00분 25초,0.12%,850,true,true,0.8979485034942627,assets/images/frr/CHRIS-(999)-180.jpg
2025-08-22T15:49:10.277821,FRR,00분 25초,0.12%,850,true,true,0.7936826348304749,assets/images/frr/CHRIS-(999)-788.jpg
2025-08-22T15:49:10.277823,FRR,00분 25초,0.12%,850,true,true,0.7841739058494568,assets/images/frr/CHRIS-(999)-787.jpg
2025-08-22T15:49:10.277824,FRR,00분 25초,0.12%,850,true,true,0.8346084952354431,assets/images/frr/CHRIS-(999)-786.jpg
2025-08-22T15:49:10.277825,FRR,00분 25초,0.12%,850,true,true,0.7623229026794434,assets/images/frr/CHRIS-(999)-785.jpg
2025-08-22T15:49:10.277827,FRR,00분 25초,0.12%,850,true,true,0.8061213493347168,assets/images/frr/CHRIS-(999)-784.jpg
2025-08-22T15:49:10.277828,FRR,00분 25초,0.12%,850,true,true,0.7853976488113403,assets/images/frr/CHRIS-(999)-783.jpg
2025-08-22T15:49:10.277829,FRR,00분 25초,0.12%,850,true,true,0.7852451205253601,assets/images/frr/CHRIS-(999)-782.jpg
2025-08-22T15:49:10.277831,FRR,00분 25초,0.12%,850,true,true,0.7727952599525452,assets/images/frr/CHRIS-(999)-18.jpg
2025-08-22T15:49:10.277832,FRR,00분 25초,0.12%,850,true,true,0.813345730304718,assets/images/frr/CHRIS-(999)-781.jpg
2025-08-22T15:49:10.277833,FRR,00분 25초,0.12%,850,true,true,0.850430965423584,assets/images/frr/CHRIS-(999)-780.jpg
2025-08-22T15:49:10.277835,FRR,00분 24초,0.12%,850,true,true,0.8336568474769592,assets/images/frr/CHRIS-(999)-78.jpg
2025-08-22T15:49:10.277836,FRR,00분 24초,0.12%,850,true,true,0.86876380443573,assets/images/frr/CHRIS-(999)-779.jpg
2025-08-22T15:49:10.277837,FRR,00분 24초,0.12%,850,true,true,0.7024698257446289,assets/images/frr/CHRIS-(999)-778.jpg
2025-08-22T15:49:10.277838,FRR,00분 24초,0.12%,850,true,true,0.7867525219917297,assets/images/frr/CHRIS-(999)-777.jpg
2025-08-22T15:49:10.277840,FRR,00분 24초,0.12%,850,true,true,0.8442400693893433,assets/images/frr/CHRIS-(999)-776.jpg
2025-08-22T15:49:10.277841,FRR,00분 24초,0.12%,850,true,true,0.8783493638038635,assets/images/frr/CHRIS-(999)-179.jpg
2025-08-22T15:49:10.277843,FRR,00분 24초,0.12%,850,true,true,0.8820226192474365,assets/images/frr/CHRIS-(999)-775.jpg
2025-08-22T15:49:10.277844,FRR,00분 24초,0.12%,850,true,true,0.843618631362915,assets/images/frr/CHRIS-(999)-774.jpg
2025-08-22T15:49:10.277845,FRR,00분 24초,0.12%,850,true,true,0.879906415939331,assets/images/frr/CHRIS-(999)-773.jpg
2025-08-22T15:49:10.277846,FRR,00분 24초,0.12%,850,true,true,0.8507335186004639,assets/images/frr/CHRIS-(999)-772.jpg
2025-08-22T15:49:10.277848,FRR,00분 24초,0.12%,850,true,true,0.7439209818840027,assets/images/frr/CHRIS-(999)-771.jpg
2025-08-22T15:49:10.277849,FRR,00분 24초,0.12%,850,true,true,0.8001345992088318,assets/images/frr/CHRIS-(999)-770.jpg
2025-08-22T15:49:10.277850,FRR,00분 24초,0.12%,850,true,true,0.7859069108963013,assets/images/frr/CHRIS-(999)-77.jpg
2025-08-22T15:49:10.277851,FRR,00분 24초,0.12%,850,true,true,0.8933768272399902,assets/images/frr/CHRIS-(999)-178.jpg
2025-08-22T15:49:10.277853,FRR,00분 24초,0.12%,850,true,true,0.7998392581939697,assets/images/frr/CHRIS-(999)-769.jpg
2025-08-22T15:49:10.277854,FRR,00분 24초,0.12%,850,true,true,0.8533585071563721,assets/images/frr/CHRIS-(999)-768.jpg
2025-08-22T15:49:10.277855,FRR,00분 24초,0.12%,850,true,true,0.863254189491272,assets/images/frr/CHRIS-(999)-767.jpg
2025-08-22T15:49:10.277856,FRR,00분 24초,0.12%,850,true,true,0.8435068726539612,assets/images/frr/CHRIS-(999)-766.jpg
2025-08-22T15:49:10.277858,FRR,00분 24초,0.12%,850,true,true,0.787887692451477,assets/images/frr/CHRIS-(999)-765.jpg
2025-08-22T15:49:10.277859,FRR,00분 24초,0.12%,850,true,true,0.7414018511772156,assets/images/frr/CHRIS-(999)-764.jpg
2025-08-22T15:49:10.277860,FRR,00분 24초,0.12%,850,true,true,0.7920861840248108,assets/images/frr/CHRIS-(999)-763.jpg
2025-08-22T15:49:10.277861,FRR,00분 24초,0.12%,850,true,true,0.8683770895004272,assets/images/frr/CHRIS-(999)-177.jpg
2025-08-22T15:49:10.277863,FRR,00분 24초,0.12%,850,true,true,0.722412109375,assets/images/frr/CHRIS-(999)-762.jpg
2025-08-22T15:49:10.277864,FRR,00분 24초,0.12%,850,true,true,0.8119291663169861,assets/images/frr/CHRIS-(999)-761.jpg
2025-08-22T15:49:10.277865,FRR,00분 24초,0.12%,850,true,true,0.8443289399147034,assets/images/frr/CHRIS-(999)-760.jpg
2025-08-22T15:49:10.277867,FRR,00분 23초,0.12%,850,true,true,0.7755933403968811,assets/images/frr/CHRIS-(999)-76.jpg
2025-08-22T15:49:10.277868,FRR,00분 23초,0.12%,850,true,true,0.708893895149231,assets/images/frr/CHRIS-(999)-759.jpg
2025-08-22T15:49:10.277869,FRR,00분 23초,0.12%,850,true,true,0.7735058069229126,assets/images/frr/CHRIS-(999)-758.jpg
2025-08-22T15:49:10.277871,FRR,00분 23초,0.12%,850,true,true,0.7828062772750854,assets/images/frr/CHRIS-(999)-757.jpg
2025-08-22T15:49:10.277872,FRR,00분 23초,0.12%,850,true,true,0.8645845651626587,assets/images/frr/CHRIS-(999)-176.jpg
2025-08-22T15:49:10.277873,FRR,00분 23초,0.12%,850,true,true,0.7403330206871033,assets/images/frr/CHRIS-(999)-756.jpg
2025-08-22T15:49:10.277875,FRR,00분 23초,0.12%,850,true,true,0.7946692705154419,assets/images/frr/CHRIS-(999)-755.jpg
2025-08-22T15:49:10.277876,FRR,00분 23초,0.12%,850,true,true,0.7519598007202148,assets/images/frr/CHRIS-(999)-754.jpg
2025-08-22T15:49:10.277877,FRR,00분 23초,0.12%,850,true,true,0.7447537779808044,assets/images/frr/CHRIS-(999)-753.jpg
2025-08-22T15:49:10.277879,FRR,00분 23초,0.12%,850,true,true,0.7327501177787781,assets/images/frr/CHRIS-(999)-752.jpg
2025-08-22T15:49:10.277880,FRR,00분 23초,0.12%,850,true,true,0.7333405017852783,assets/images/frr/CHRIS-(999)-751.jpg
2025-08-22T15:49:10.277881,FRR,00분 23초,0.12%,850,true,true,0.7939695715904236,assets/images/frr/CHRIS-(999)-750.jpg
2025-08-22T15:49:10.277882,FRR,00분 23초,0.12%,850,true,true,0.836715579032898,assets/images/frr/CHRIS-(999)-175.jpg
